segundo,dado1,dado2
-253.7000E-06,-1.0171988010E+00,+12.8846610785E+00
-253.2700E-06,-1.0171988010E+00,+12.8846610785E+00
-252.8400E-06,-1.0171988010E+00,+12.3057665825E+00
-252.4100E-06,-1.1900631189E+00,+12.5952138304E+00
-251.9800E-06,-1.1900631189E+00,+12.3057665825E+00
-251.5500E-06,-1.2764952779E+00,+12.0163193344E+00
-251.1200E-06,-1.3629274368E+00,+11.7268720865E+00
-250.6900E-06,-1.3629274368E+00,+11.7268720865E+00
-250.2600E-06,-1.3629274368E+00,+11.7268720865E+00
-249.8300E-06,-1.5357917547E+00,+11.4374248385E+00
-249.4000E-06,-1.5357917547E+00,+11.1479775905E+00
-248.9700E-06,-1.5357917547E+00,+11.1479775906E+00
-248.5400E-06,-1.7086560726E+00,+10.5690830946E+00
-248.1100E-06,-1.7086560726E+00,+10.5690830946E+00
-247.6800E-06,-1.7086560726E+00,+9.9901885986E+00
-247.2500E-06,-1.7950882316E+00,+10.2796358467E+00
-246.8200E-06,-1.8815203905E+00,+9.9901885987E+00
-246.3900E-06,-1.9679525494E+00,+9.7007413507E+00
-245.9600E-06,-2.0543847084E+00,+9.4112941027E+00
-245.5300E-06,-2.0543847084E+00,+9.1218468548E+00
-245.1000E-06,-2.0543847084E+00,+8.8323996068E+00
-244.6700E-06,-2.0543847084E+00,+8.8323996067E+00
-244.2400E-06,-2.2272490263E+00,+8.8323996067E+00
-243.8100E-06,-2.2272490263E+00,+8.8323996067E+00
-243.3800E-06,-2.2272490263E+00,+8.8323996066E+00
-242.9500E-06,-2.4001133442E+00,+8.2535051107E+00
-242.5200E-06,-2.4001133442E+00,+8.2535051107E+00
-242.0900E-06,-2.4001133442E+00,+7.6746106148E+00
-241.6600E-06,-2.5729776621E+00,+7.6746106148E+00
-241.2300E-06,-2.4001133442E+00,+7.3851633667E+00
-240.8000E-06,-2.5729776621E+00,+7.0957161189E+00
-240.3700E-06,-2.5729776621E+00,+7.0957161188E+00
-239.9400E-06,-2.5729776621E+00,+7.0957161188E+00
-239.5100E-06,-2.6594098210E+00,+6.8062688709E+00
-239.0800E-06,-2.7458419800E+00,+6.5168216228E+00
-238.6500E-06,-2.6594098211E+00,+6.5168216228E+00
-238.2200E-06,-2.7458419800E+00,+6.5168216228E+00
-237.7900E-06,-2.7458419800E+00,+5.9379271269E+00
-237.3600E-06,-2.7458419800E+00,+5.9379271269E+00
-236.9300E-06,-2.7458419800E+00,+5.6484798788E+00
-236.5000E-06,-2.7458419800E+00,+5.3590326310E+00
-236.0700E-06,-2.7458419800E+00,+5.3590326309E+00
-235.6400E-06,-2.9187062979E+00,+4.7801381350E+00
-235.2100E-06,-2.9187062979E+00,+4.7801381350E+00
